ts_utc,source,ccy,buy_median,sell_median,mid,fx_mid_per_usd,basis_bps,n_ads,source_ok,error
2026-09-06T01:05:30.835606+00:00,binance_p2p,MZN,74.89,74.025,74.4575,63.762585,1677.3,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,NGN,,,,1323.319085,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T01:05:30.835606+00:00,binance_p2p,NPR,164.5,136.15,150.325,151.218543,-59.09,11,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,PEN,3.382,3.362,3.372,3.360975,32.8,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,PHP,62.765,62.455,62.61,62.674544,-10.3,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,PKR,284.36,283.405,283.8825,277.545452,228.32,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,QAR,3.7785,3.65,3.71425,3.64,203.98,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,RWF,1495.5,1483.755,1489.6275,1475.88236,93.13,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,SAR,3.85,3.775,3.8125,3.75,166.67,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,SDG,7170.0,6887.515,7028.7575,508.591941,128200.33,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,SYP,135.17,130.005,132.5875,121.835588,882.49,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,TND,3.23,3.1,3.165,2.908875,880.5,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,TRY,51.07,48.1,49.585,48.42404,239.75,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,TZS,2648.995,2630.155,2639.575,2638.736565,3.18,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,UAH,45.465,45.82,45.6425,44.600959,233.52,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,UGX,3772.0,3751.53,3761.765,3711.339305,135.87,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,VES,956.9995,952.6,954.79975,813.7361,1733.53,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,VND,25884.0,25858.0,25871.0,26006.492959,-52.1,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,XAF,595.6,594.28,594.94,564.820572,533.26,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,XOF,577.94,587.58,582.76,564.820572,317.61,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,ZAR,17.0,16.025,16.5125,15.963832,343.69,20,True,
2026-09-06T01:05:30.835606+00:00,binance_p2p,ZMW,19.9,19.07,19.485,19.108748,196.9,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,AED,3.7225,3.65,3.68625,3.6725,37.44,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,AFN,,,,64.608723,,3,False,"ValueError:no ads at ~USD 500 (0 buy, 3 sell)"
2026-09-06T02:05:28.760805+00:00,binance_p2p,AMD,365.94,356.665,361.3025,363.828443,-69.43,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,AOA,826.57,1113.54,970.055,926.440536,470.77,13,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,ARS,1585.55,1576.86,1581.205,1507.3745,489.8,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,AZN,1.69,1.66,1.675,1.699701,-145.33,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,BDT,126.8,126.21,126.505,122.831584,299.06,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,BND,1.309,1.259,1.284,1.266709,136.5,16,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,BOB,12.4,12.345,12.3725,12.145447,186.94,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,BWP,,,,13.667614,,10,False,"ValueError:no ads at ~USD 500 (0 buy, 10 sell)"
2026-09-06T02:05:28.760805+00:00,binance_p2p,CLP,941.495,935.255,938.375,932.380827,64.29,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,COP,3111.75,3091.42,3101.585,3152.669064,-162.03,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,DZD,252.25,243.205,247.7275,133.33635,8579.14,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,EGP,51.19,51.4,51.295,50.94352,68.99,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,ETB,,,,161.610306,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T02:05:28.760805+00:00,binance_p2p,GEL,2.61,2.58,2.595,2.612998,-68.88,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,GHS,,,,11.359668,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T02:05:28.760805+00:00,binance_p2p,IDR,17570.5,17511.0,17540.75,17666.773159,-71.33,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,INR,103.835,103.0,103.4175,94.511608,942.31,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,IQD,1555.13,1537.875,1546.5025,1311.116771,1795.31,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,JOD,0.713,0.707,0.71,0.709,14.1,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,KES,129.67,128.85,129.26,129.374985,-8.89,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,KHR,4060.0,4015.5,4037.75,4044.928077,-17.75,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,KWD,0.31,0.307,0.3085,0.308651,-4.89,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,KZT,488.95,450.1,469.525,455.726537,302.78,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,LAK,22752.5,22435.0,22593.75,22198.165921,178.21,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,LBP,94000.0,85500.0,89750.0,89500.0,27.93,8,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,LKR,332.475,330.675,331.575,328.195459,102.97,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,MAD,9.85,9.74,9.795,9.352692,472.92,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,MNT,3692.595,3648.365,3670.48,3563.780406,299.4,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,MXN,16.96,16.87,16.915,16.892461,13.34,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,MZN,74.89,74.065,74.4775,63.762585,1680.44,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,NGN,,,,1323.319085,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T02:05:28.760805+00:00,binance_p2p,NPR,164.5,136.13,150.315,151.218543,-59.75,11,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,PEN,3.3835,3.3615,3.3725,3.360975,34.29,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,PHP,62.71,62.51,62.61,62.674544,-10.3,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,PKR,284.075,283.235,283.655,277.545452,220.13,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,QAR,3.7895,3.65,3.71975,3.64,219.09,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,RWF,1495.5,1484.045,1489.7725,1475.88236,94.11,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,SAR,3.865,3.78,3.8225,3.75,193.33,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,SDG,7091.16,7000.0,7045.58,508.591941,128531.1,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,SYP,136.12,130.0,133.06,121.835588,921.28,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,TND,3.23,3.1,3.165,2.908875,880.5,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,TRY,51.225,48.1,49.6625,48.42404,255.75,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,TZS,2648.995,2630.155,2639.575,2638.736565,3.18,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,UAH,45.455,46.2,45.8275,44.600959,275.0,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,UGX,3769.995,3755.16,3762.5775,3711.339305,138.06,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,VES,959.45,954.43,956.94,813.7361,1759.83,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,VND,25910.0,25888.5,25899.25,26006.492959,-41.24,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,XAF,595.6,594.2,594.9,564.820572,532.55,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,XOF,578.485,587.0,582.7425,564.820572,317.3,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,ZAR,17.0,16.025,16.5125,15.963832,343.69,20,True,
2026-09-06T02:05:28.760805+00:00,binance_p2p,ZMW,19.75,19.205,19.4775,19.108748,192.98,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,AED,3.715,3.6505,3.68275,3.6725,27.91,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,AFN,,,,64.608723,,3,False,"ValueError:no ads at ~USD 500 (0 buy, 3 sell)"
2026-09-06T03:05:25.674154+00:00,binance_p2p,AMD,368.45,356.675,362.5625,363.828443,-34.8,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,AOA,826.57,1113.54,970.055,926.440536,470.77,13,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,ARS,1586.245,1577.395,1581.82,1507.3745,493.88,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,AZN,1.69,1.66,1.675,1.699701,-145.33,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,BDT,126.58,126.655,126.6175,122.831584,308.22,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,BND,1.3085,1.2595,1.284,1.266709,136.5,18,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,BOB,12.41,12.355,12.3825,12.145447,195.18,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,BWP,,,,13.667614,,10,False,"ValueError:no ads at ~USD 500 (0 buy, 10 sell)"
2026-09-06T03:05:25.674154+00:00,binance_p2p,CLP,941.495,934.26,937.8775,932.380827,58.95,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,COP,3117.395,3091.055,3104.225,3152.669064,-153.66,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,DZD,249.745,243.73,246.7375,133.33635,8504.89,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,EGP,51.2,51.305,51.2525,50.94352,60.65,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,ETB,,,,161.610306,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T03:05:25.674154+00:00,binance_p2p,GEL,2.605,2.585,2.595,2.612998,-68.88,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,GHS,,,,11.359668,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T03:05:25.674154+00:00,binance_p2p,IDR,17549.0,17515.0,17532.0,17666.773159,-76.29,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,INR,103.8,103.0,103.4,94.511608,940.46,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,IQD,1555.13,1537.625,1546.3775,1311.116771,1794.35,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,JOD,0.713,0.707,0.71,0.709,14.1,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,KES,129.59,128.85,129.22,129.374985,-11.98,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,KHR,4072.5,4015.5,4044.0,4044.928077,-2.29,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,KWD,0.31,0.306,0.308,0.308651,-21.09,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,KZT,487.65,450.1,468.875,455.726537,288.52,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,LAK,22699.5,22435.0,22567.25,22198.165921,166.27,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,LBP,92900.0,87000.0,89950.0,89500.0,50.28,9,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,LKR,332.45,330.76,331.605,328.195459,103.89,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,MAD,9.85,9.73,9.79,9.352692,467.57,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,MNT,3688.525,3648.405,3668.465,3563.780406,293.75,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,MXN,16.96,16.845,16.9025,16.892461,5.94,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,MZN,74.89,74.085,74.4875,63.762585,1682.01,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,NGN,,,,1323.319085,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T03:05:25.674154+00:00,binance_p2p,NPR,164.5,136.14,150.32,151.218543,-59.42,11,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,PEN,3.38,3.362,3.371,3.360975,29.83,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,PHP,62.695,62.52,62.6075,62.674544,-10.7,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,PKR,284.09,283.285,283.6875,277.545452,221.3,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,QAR,3.7905,3.65,3.72025,3.64,220.47,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,RWF,1495.5,1485.08,1490.29,1475.88236,97.62,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,SAR,3.865,3.775,3.82,3.75,186.67,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,SDG,7170.0,7000.0,7085.0,508.591941,129306.18,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,SYP,136.12,130.005,133.0625,121.835588,921.48,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,TND,3.24,3.1,3.17,2.908875,897.68,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,TRY,51.17,48.1,49.635,48.42404,250.07,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,TZS,2647.995,2632.06,2640.0275,2638.736565,4.89,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,UAH,45.435,46.115,45.775,44.600959,263.23,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,UGX,3769.45,3753.985,3761.7175,3711.339305,135.74,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,VES,960.6495,954.9,957.77475,813.7361,1770.09,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,VND,25909.5,25892.0,25900.75,26006.492959,-40.66,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,XAF,595.5,594.2,594.85,564.820572,531.66,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,XOF,578.96,586.95,582.955,564.820572,321.07,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,ZAR,17.0,16.075,16.5375,15.963832,359.35,20,True,
2026-09-06T03:05:25.674154+00:00,binance_p2p,ZMW,19.75,19.255,19.5025,19.108748,206.06,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,AED,3.719,3.6505,3.68475,3.6725,33.36,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,AFN,66.44,63.1,64.77,64.608723,24.96,5,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,AMD,373.0,356.67,364.835,363.828443,27.67,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,AOA,826.57,1113.54,970.055,926.440536,470.77,13,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,ARS,1586.745,1578.525,1582.635,1507.3745,499.28,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,AZN,1.69,1.66,1.675,1.699701,-145.33,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,BDT,126.52,126.58,126.55,122.831584,302.72,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,BND,1.3075,1.261,1.28425,1.266709,138.48,18,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,BOB,12.44,12.37,12.405,12.145447,213.7,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,BWP,,,,13.667614,,10,False,"ValueError:no ads at ~USD 500 (0 buy, 10 sell)"
2026-09-06T04:05:29.455356+00:00,binance_p2p,CLP,942.125,934.755,938.44,932.380827,64.99,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,COP,3124.945,3090.0,3107.4725,3152.669064,-143.36,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,DZD,248.75,244.22,246.485,133.33635,8485.96,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,EGP,51.18,51.285,51.2325,50.94352,56.73,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,ETB,,,,161.610306,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T04:05:29.455356+00:00,binance_p2p,GEL,2.61,2.585,2.5975,2.612998,-59.31,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,GHS,,,,11.359668,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T04:05:29.455356+00:00,binance_p2p,IDR,17560.5,17506.0,17533.25,17666.773159,-75.58,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,INR,103.395,102.99,103.1925,94.511608,918.5,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,IQD,1557.57,1538.25,1547.91,1311.116771,1806.04,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,JOD,0.713,0.707,0.71,0.709,14.1,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,KES,129.58,128.785,129.1825,129.374985,-14.88,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,KHR,4060.0,4015.5,4037.75,4044.928077,-17.75,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,KWD,0.31,0.306,0.308,0.308651,-21.09,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,KZT,485.745,451.0,468.3725,455.726537,277.49,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,LAK,22694.0,22423.5,22558.75,22198.165921,162.44,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,LBP,95000.0,82000.0,88500.0,89500.0,-111.73,11,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,LKR,332.345,330.77,331.5575,328.195459,102.44,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,MAD,9.85,9.73,9.79,9.352692,467.57,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,MNT,3684.99,3646.7,3665.845,3563.780406,286.39,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,MXN,16.96,16.845,16.9025,16.892461,5.94,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,MZN,74.69,74.11,74.4,63.762585,1668.28,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,NGN,,,,1323.319085,,0,False,"ValueError:no ads at ~USD 500 (0 buy, 0 sell)"
2026-09-06T04:05:29.455356+00:00,binance_p2p,NPR,166.0,144.405,155.2025,151.218543,263.46,11,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,PEN,3.3805,3.362,3.37125,3.360975,30.57,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,PHP,62.69,62.52,62.605,62.674544,-11.1,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,PKR,284.1,283.385,283.7425,277.545452,223.28,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,QAR,3.7905,3.636,3.71325,3.64,201.24,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,RWF,1495.5,1487.105,1491.3025,1475.88236,104.48,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,SAR,3.865,3.775,3.82,3.75,186.67,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,SDG,7097.58,7000.0,7048.79,508.591941,128594.21,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,SYP,133.5,130.005,131.7525,121.835588,813.96,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,TND,3.24,3.1,3.17,2.908875,897.68,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,TRY,51.25,48.78,50.015,48.42404,328.55,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,TZS,2646.995,2632.11,2639.5525,2638.736565,3.09,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,UAH,45.43,45.62,45.525,44.600959,207.18,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,UGX,3765.89,3755.985,3760.9375,3711.339305,133.64,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,VES,961.99,954.3,958.145,813.7361,1774.64,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,VND,25911.0,25893.0,25902.0,26006.492959,-40.18,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,XAF,595.0,594.255,594.6275,564.820572,527.72,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,XOF,578.39,586.825,582.6075,564.820572,314.91,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,ZAR,17.0,16.04,16.52,15.963832,348.39,20,True,
2026-09-06T04:05:29.455356+00:00,binance_p2p,ZMW,19.555,19.255,19.405,19.108748,155.03,20,True,
